,latitude,longitude,per_sq_ft,sqft,geometry,LSOA11CD,population,IMD19,park_distance,tube_station_distance,bus_stop_distance,stops&stations_within_1km,ors_isochrone_area,is_in_regent_street,log_per_sq_ft,log_sqft,log_population,log_park_distance,log_tube_station_distance,log_bus_stop_distance
60,51.519933,-0.101618,55.0,3488.0,POINT (-0.101618 51.519933),E01033490,13097.42,14740,141.8,229.63431828395628,258.7186811543027,155,20053423.657105573,0,4.007333185232471,8.15708378502887,9.480170543227835,4.9614450499054845,5.436469317930779,5.5557463958287965
61,51.511661,-0.082609,31.95,3443.0,POINT (-0.082609 51.511661),E01032739,1444.9,20391,73.56,254.93446411809617,42.088575127185294,172,19067096.825418662,0,3.4641721808235437,8.144098463338524,7.275795393999566,4.311604170377335,5.540988997669792,3.7398101827824792
62,51.499912,-0.114027,25.0,3423.0,POINT (-0.114027 51.499912),E01003013,6326.77,21865,229.03,380.04491286941175,261.7328502786518,131,19536577.86518692,0,3.2188758248682006,8.138272638530186,8.752545116344514,5.438209735199927,5.940276510338549,5.567313438044335
63,51.531065,-0.071827,17.7,3390.0,POINT (-0.071827 51.531065),E01001774,11083.94,8923,160.43,1212.165216278581,133.16546765142155,83,19846662.52436003,0,2.8735646395797834,8.128585200374497,9.31325249275999,5.084071612169438,7.1001674208195835,4.8916265075140535
64,51.51574,-0.19518,36.87,3255.0,POINT (-0.19518 51.51574),E01004653,22367.84,23503,138.9,584.4021322453116,42.13646489201616,82,18487428.76482215,0,3.607398212246053,8.08794755464267,10.01537949193213,4.940927881671436,6.370585679876545,3.740997408376043
65,51.521665,-0.10396,63.5,3252.0,POINT (-0.10396 51.521665),E01002724,7640.15,19372,52.7,169.79762337191244,138.87942431225926,139,19116527.394059602,0,4.151039905898646,8.087025470667701,8.941172515475685,3.983413001514819,5.134621273877247,4.93361025091204
66,51.506578,-0.052477,21.09,3248.0,POINT (-0.052477 51.506578),E01004297,16030.66,25393,37.08,637.3801598546397,137.02867243339645,81,9520510.47529123,0,3.0487989944906833,8.085794701281568,9.682258417557021,3.6396892099231644,6.457366024019977,4.920199879958109
67,51.528216,-0.077754,42.19,3200.0,POINT (-0.077754 51.528216),E01033706,10948.15,6887,114.32,740.879289524373,48.45393898504989,101,19459778.57103607,0,3.7421832261362473,8.070906088787819,9.300925771199337,4.7477108727702015,6.607838668862014,3.880532338336775
68,51.541701,-0.155332,42.44,3181.0,POINT (-0.155332 51.541701),E01000859,14969.01,28039,36.23,301.6313495202808,279.08485096611315,64,17738674.071392253,0,3.7480913137457823,8.064950891749143,9.61373734296231,3.6171148878846253,5.70920110068306,5.631498479071036
69,51.529646,-0.077173,36.55,3146.0,POINT (-0.077173 51.529646),E01001777,17845.55,6154,106.93,845.5392301176612,62.05051676203156,97,19249078.42488261,0,3.5986811861957873,8.053887083618223,9.789509456407556,4.681482868837255,6.739975476504033,4.127940511650616
70,51.6524,-0.08596,16.03,3119.0,POINT (-0.08596 51.6524),E01001536,4558.04,15451,18.24,3237.8183853171263,497.6704827077165,5,18865121.069643486,0,2.7744619666214616,8.045267716607803,8.424647985545972,2.9569914452375605,8.082655542822117,6.2099372067722935
71,51.6524,-0.08596,25.65,3119.0,POINT (-0.08596 51.6524),E01001536,4558.04,15451,18.24,3237.8183853171263,497.6704827077165,5,18865121.069643486,0,3.2445435716167785,8.045267716607803,8.424647985545972,2.9569914452375605,8.082655542822117,6.2099372067722935
72,51.6524,-0.08596,14.43,3119.0,POINT (-0.08596 51.6524),E01001536,4558.04,15451,18.24,3237.8183853171263,497.6704827077165,5,18865121.069643486,0,2.6693093727857793,8.045267716607803,8.424647985545972,2.9569914452375605,8.082655542822117,6.2099372067722935
73,51.518546,-0.072581,55.0,3100.0,POINT (-0.072581 51.518546),E01004307,12226.36,19910,70.33,390.6745688922578,131.54957534061268,125,19325391.220979284,0,4.007333185232471,8.039157390473237,9.411349555599298,4.267316996289947,5.967863213855655,4.879387007486302
74,51.518349,-0.142323,44.36,3043.0,POINT (-0.142323 51.518349),E01004765,7239.84,15472,231.54,349.0261155904793,187.9268985120116,105,19309328.089772373,1,3.7923381624821664,8.02059914989697,8.887354385688052,5.449062253240462,5.855157878393475,5.23606955306851
75,51.492836,-0.062275,25.0,3024.0,POINT (-0.062275 51.492836),E01004042,13673.88,2987,328.23,578.209726813623,156.58143390421336,69,16222823.177115543,0,3.2188758248682006,8.014335737299424,9.52324272265638,5.796756594662978,6.3599371244863026,5.053567061479768
76,51.497229,-0.018275,12.69,3013.0,POINT (-0.018275 51.497229),E01032774,9044.59,7916,418.38,306.1797134492839,115.32943361074652,71,10994921.904135106,0,2.540814281726296,8.0106915391303,9.10992206789101,6.0387774301586,5.724173164303935,4.747797584237848
77,51.569177,-0.124077,8.33,3002.0,POINT (-0.124077 51.569177),E01002758,14568.32,3231,60.83,849.2001954054745,101.39676475896653,80,17391649.536783062,0,2.1198634561787513,8.007034012193408,9.58660458711897,4.124388683570477,6.744294729829101,4.619073091157083
78,51.576415,-0.08861,48.35,3000.0,POINT (-0.08861 51.576415),E01002056,13768.87,8479,194.56,817.2074999559571,234.9720357164301,68,16368831.721672038,0,3.8784662218993033,8.006367567650246,9.530165525900781,5.275867237710445,6.7058960997751065,5.459457846420514
79,51.51036,-0.12766,55.06,2997.0,POINT (-0.12766 51.51036),E01004734,5610.58,7933,121.26,125.10007759499396,65.48993774327566,149,19988665.740631305,1,4.008423499714461,8.005367067316664,8.632409379981963,4.80614992460058,4.829113417472866,4.181897459229962
80,51.54325,-0.07598,42.05,2973.0,POINT (-0.07598 51.54325),E01033700,22954.55,7953,112.75,1925.887206804731,132.84921151541107,90,19476577.158794194,0,3.738859386418957,7.997326822998097,10.041271452918963,4.7340030578310595,7.563143477539096,4.8892206722058225
81,51.541701,-0.155332,42.44,3181.0,POINT (-0.155332 51.541701),E01000859,14969.01,28039,36.23,301.6313495202808,279.08485096611315,64,17738674.071392253,0,3.7480913137457823,8.064950891749143,9.61373734296231,3.6171148878846253,5.70920110068306,5.631498479071036
82,51.504018,-0.094541,42.53,2939.0,POINT (-0.094541 51.504018),E01003935,9675.14,13553,67.86,324.45891237287447,90.92651861643112,121,19917702.35970943,0,3.750209709265542,7.985824666418917,9.177314988077526,4.232075457910378,5.782162261982253,4.510089979737821
83,51.493324,-0.240867,25.63,2926.0,POINT (-0.240867 51.493324),E01001932,8748.61,10242,122.27,358.9516876080539,130.60265439845364,68,16245305.00224386,0,3.24376354037598,7.98139158158007,9.076650109589671,4.814377071563428,5.883183103022492,4.8721392168423305
84,51.53759,-0.10405,51.81,2895.0,POINT (-0.10405 51.53759),E01002794,11877.08,12607,99.23,566.6665005137132,83.77214261523643,95,18879505.082776774,0,3.947583180826697,7.970740390007095,9.382365771459225,4.607467545036775,6.339777123711838,4.428074948165718
85,51.539245,-0.076336,29.5,2844.0,POINT (-0.076336 51.539245),E01033707,12322.74,6864,64.1,1685.8330326183711,96.88829188109254,88,19795057.2577404,0,3.3843902633457743,7.952966790923131,9.419201614957123,4.175924549214524,7.430013303110343,4.573576314396913
86,51.55471,-0.140294,28.5,2840.0,POINT (-0.140294 51.55471),E01000921,15618.97,18723,106.54,268.9714603633976,73.28823713929557,62,18453247.079761926,0,3.349904087274605,7.951559331155252,9.656241480118315,4.6778628713815325,5.594599849218988,4.294424173937759
87,51.523498,-0.099836,62.95,2780.0,POINT (-0.099836 51.523498),E01033489,17153.44,21648,184.23,381.2315937714692,64.34589590914793,152,19533906.683594774,0,4.142340760490356,7.930206206684683,9.749954015570367,5.221598296134632,5.943402867529206,4.164336934042136
88,51.52738,-0.07896,38.91,2750.0,POINT (-0.07896 51.52738),E01033706,10948.15,6887,96.69,632.3706687936357,55.31988033860972,106,20649338.772641744,0,3.661251286996462,7.919356190660617,9.300925771199337,4.581799199664851,6.449474665879913,4.013134506796558
89,51.546103,-0.051031,19.5,2733.0,POINT (-0.051031 51.546103),E01001731,15409.46,7474,219.49,2122.9470774186257,167.0866958390942,79,19415309.786354575,0,2.970414465569701,7.913155185928068,9.642736885519767,5.395852342384568,7.660561909847957,5.118532589406052
90,51.494297,-0.145583,42.98,2702.0,POINT (-0.145583 51.494297),E01004750,6395.94,15320,201.77,287.78624688322515,93.32602373150456,114,17301569.37206205,0,3.7607348912143643,7.9017475185201445,8.763418693046805,5.312072331780373,5.662231047497966,4.536141599577656
91,51.516065,-0.143124,47.5,2672.0,POINT (-0.143124 51.516065),E01004765,7239.84,15472,94.34,127.4433354245024,46.098370889720265,111,19145880.379308887,1,3.8607297110405954,7.890582534656536,8.887354385688052,4.55744944977668,4.847645665601793,3.8308129500026027
92,51.530198,-0.094309,27.5,2659.0,POINT (-0.094309 51.530198),E01001779,16615.93,7718,18.54,663.2687274456613,162.2095362229198,112,19207021.137735214,0,3.3141860046725258,7.88570539124302,9.718117152740142,2.972463646614637,6.497182147105238,5.088891792062023
93,51.545357,-0.019116,29.86,2646.0,POINT (-0.019116 51.545357),E01001849,5547.71,6227,11.29,659.3852694754013,138.56919883245192,59,19058661.952131964,0,3.3965197921110444,7.880804344674901,8.621140508979861,2.5087859235779435,6.491315165220847,4.931375613110624
94,51.610317,-0.134527,25.0,2635.0,POINT (-0.134527 51.610317),E01001973,6190.71,15884,266.03,689.6994180042321,162.60834146152183,58,18141974.138068736,0,3.2188758248682006,7.876638460975463,8.730805060231827,5.58736101163895,6.536256720437246,5.091354695837631
95,51.526491,-0.078278,48.32,2587.0,POINT (-0.078278 51.526491),E01033706,10948.15,6887,43.36,660.4951756041611,72.13832082671263,110,20645149.07791357,0,3.8778455536265595,7.8582541821860294,9.300925771199337,3.7923381624821664,6.49299712396238,4.278608675475393
96,51.537684,-0.091285,29.3,2560.0,POINT (-0.091285 51.537684),E01002798,14050.54,13193,84.82,1158.0015298121364,106.05589355637268,73,18965467.336728908,0,3.3775875160230218,7.847762537473608,9.550416108187019,4.452252079563379,7.05444965813294,4.664004971708984
97,51.560698,-0.01553,16.57,2534.0,POINT (-0.01553 51.560698),E01004429,3425.51,11880,19.58,832.5038919342682,320.5713294520655,41,15079626.30570108,0,2.8075938314384716,7.837554360881084,8.13900564472055,3.0243197304059035,6.724433221854599,5.770100661249359
98,51.531065,-0.071827,29.83,2514.0,POINT (-0.071827 51.531065),E01001774,11083.94,8923,160.43,1212.165216278581,133.16546765142155,83,19846662.52436003,0,3.395514598526657,7.829630389150193,9.31325249275999,5.084071612169438,7.1001674208195835,4.8916265075140535
99,51.526331,-0.088032,36.04,2497.0,POINT (-0.088032 51.526331),E01002701,18299.16,9154,224.44,55.64471474943165,70.45988153965968,131,20719583.116696488,0,3.584629432740137,7.822845290279774,9.814610436136656,5.4180540481503705,4.018902367055242,4.255045172913092
100,51.546197,-0.001925,26.85,2421.0,POINT (-0.001925 51.546197),E01033583,13051.27,9402,234.38,499.4835346205311,141.26716826882728,69,18396969.224980984,0,3.2902658209548736,7.791935956938058,9.476640726023412,5.461201229449516,6.213567557246944,4.950672952923573
101,51.586926,-0.079954,29.28,2391.0,POINT (-0.079954 51.586926),E01002070,16312.54,10051,80.61,650.1376625023603,178.3297444121271,99,15456089.465450393,0,3.3769046890931107,7.779466967458324,9.699689416169322,4.401951803481151,6.477187724313131,5.183635766464422
102,51.502222,-0.081688,63.34,2368.0,POINT (-0.081688 51.502222),E01032646,12579.33,19949,151.92,631.2329112128755,105.6380468034684,112,18985184.648441296,0,4.148517041110494,7.769800996003896,9.439810269694618,5.029914908828212,6.4476702969193305,4.660037087428932
103,51.48809,0.002445,22.5,2358.0,POINT (0.002445 51.48809),E01001668,35888.22,9655,45.98,872.7188219858733,372.8641822711773,47,14431224.478935795,0,3.1135153092103742,7.765569081097317,10.488164386923991,3.849721979230767,6.771614771289501,5.9212030140673155
104,51.533485,-0.10755,23.39,2351.0,POINT (-0.10755 51.533485),E01002696,12194.46,14178,145.19,150.69866486672163,84.06855113611991,105,19857865.522929136,0,3.1523085805960878,7.762596048540069,9.408737029226808,4.9849071455235245,5.01529110563245,4.431649785147205
105,51.54593,-0.02075,29.97,2303.0,POINT (-0.02075 51.54593),E01001849,5547.71,6227,80.93,776.1666414107489,203.536219699224,60,18148550.22170522,0,3.4001968813285717,7.741967899820685,8.621140508979861,4.4058652241537235,6.654371568355365,5.315862545763785
106,51.54593,-0.02075,29.97,2303.0,POINT (-0.02075 51.54593),E01001849,5547.71,6227,80.93,776.1666414107489,203.536219699224,60,18148550.22170522,0,3.4001968813285717,7.741967899820685,8.621140508979861,4.4058652241537235,6.654371568355365,5.315862545763785
107,51.499481,-0.052869,20.0,2300.0,POINT (-0.052869 51.499481),E01004033,16892.27,9550,117.43,278.86181680404417,105.9811933358858,73,13754072.126777358,0,2.995732273553991,7.7406644019172415,9.734611399823796,4.774322068733404,5.630709863766875,4.663250397064616
108,51.561323,-0.074236,21.88,2285.0,POINT (-0.074236 51.561323),E01001829,15806.45,17491,42.51,1841.998064056034,93.39224796200364,60,20336217.440732837,0,3.0855729775537806,7.734121303328305,9.668173363560841,3.772990796732589,7.518607216815252,4.536784273121627
109,51.59243,0.02615,28.71,2264.0,POINT (0.02615 51.59243),E01003668,7577.27,25877,266.55,1347.1438984509082,857.3418373829007,6,16378109.147562958,0,3.3572454941329726,7.724888439323074,8.93290825545249,5.589306464757314,7.205739105679167,6.753834572708934
110,51.516774,-0.138018,53.33,2250.0,POINT (-0.138018 51.516774),E01004765,7239.84,15472,220.75,318.58372276023294,160.34574090169235,130,19043134.880786832,1,3.9764990246125107,7.718685495198466,8.887354385688052,5.401550621189688,5.763873620866492,5.077358926139164
111,51.537815,-0.134883,20.45,2200.0,POINT (-0.134883 51.537815),E01000958,13831.54,11047,162.2,567.5506690055546,141.2990967794989,66,18243487.785391968,0,3.017982882488811,7.696212639346407,9.53470677059266,5.094976442530006,6.341328851201348,4.950885289690482
112,51.500089,-0.095638,29.63,2194.0,POINT (-0.095638 51.500089),E01003927,10699.51,17545,161.89,201.4705608394128,119.15789943571872,131,20892419.32377502,0,3.388787361585474,7.693481640835175,9.27795322500888,5.093075126369514,5.305640486927818,4.780467127845082
113,51.576415,-0.08861,22.0,2102.0,POINT (-0.08861 51.576415),E01002056,13768.87,8479,194.56,817.2074999559571,234.9720357164301,68,16368831.721672038,0,3.091042453358316,7.650644551436897,9.530165525900781,5.275867237710445,6.7058960997751065,5.459457846420514
114,51.61787,-0.10836,22.63,2099.0,POINT (-0.10836 51.61787),E01001498,9464.85,16629,300.95,1630.2515364518124,100.81782722878935,57,17398004.124404576,0,3.119276459645446,7.649216319820633,9.155340215657306,5.71026144075391,7.396488656273312,4.6133367486544845
115,51.530121,-0.075378,26.62,2066.0,POINT (-0.075378 51.530121),E01001777,17845.55,6154,124.42,979.9974182801712,108.35439652234656,92,19085701.98879634,0,3.2816628129669656,7.633369649679584,9.789509456407556,4.831668105114875,6.887552571664617,4.685366727982368
116,51.535078,-0.105265,25.0,2040.0,POINT (-0.105265 51.535078),E01002794,11877.08,12607,140.11,276.1829164276613,120.42516976352448,97,19669664.42911698,0,3.2188758248682006,7.620705086838262,9.382365771459225,4.949539728069669,5.621052827057205,4.791068671272389
117,51.543773,-0.025583,32.5,2023.0,POINT (-0.025583 51.543773),E01001849,5547.71,6227,226.43,1120.252435884039,94.59064924422984,63,18440284.564183574,0,3.481240089335692,7.612336837167746,8.621140508979861,5.426842498736322,7.021307153666252,4.549551762225079
118,51.524876,-0.080809,65.0,2000.0,POINT (-0.080809 51.524876),E01033708,6232.86,14243,141.27,493.5870667938802,83.55108592048835,132,20820418.59073283,0,4.174387269895637,7.600902459542082,8.73759057546242,4.957726660663075,6.201705213066669,4.425445255041403
119,51.4948,0.04501,19.5,2000.0,POINT (0.04501 51.4948),E01001711,2386.61,9120,35.38,993.138603291466,306.89663939107004,42,9916555.390502015,0,2.970414465569701,7.600902459542082,7.777629227987952,3.5940191730899764,6.900871641015811,5.72652196162569
120,51.52401,-0.087761,40.18,1991.0,POINT (-0.087761 51.52401),E01002704,7350.04,12549,18.26,206.2689763764543,30.801725023982414,146,20489459.40353409,0,3.6933693593867885,7.596392304064196,8.902461034368944,2.9580304063699794,5.329185990210503,3.427514689979529
121,51.511751,-0.304955,50.25,1990.0,POINT (-0.304955 51.511751),E01001221,6938.4,11345,18.69,1539.468982273479,97.2739335807379,43,19246542.914586704,0,3.917010546939185,7.595889917718538,8.844826479370246,2.9801108926510342,7.339193480328305,4.577490616881349
122,51.587993,-0.116549,21.43,1960.0,POINT (-0.116549 51.587993),E01033085,17094.76,8816,50.43,977.3662368784652,150.83479063828622,51,19410940.49870058,0,3.064791809485486,7.580699752224563,9.746527262782104,3.940221659786825,6.884865290687891,5.016153374780161
123,51.5338,0.05195,33.3,1952.0,POINT (0.05195 51.5338),E01003525,16328.43,7708,388.45,574.873386163772,93.02808473283352,63,18358472.842811506,0,3.505557396986398,7.5766097669730375,9.700663039272756,5.9647354873659575,6.35414392827932,4.532922021780467
124,51.555593,-0.066508,33.37,1948.0,POINT (-0.066508 51.555593),E01001765,14566.43,3374,17.42,2654.345562232523,82.08007549098387,71,19960212.020487092,0,3.5076572927632825,7.5745584842024805,9.586474845143998,2.913437030827161,7.883955082610185,4.407694381422459
125,51.55566,-0.066094,86.67,1948.0,POINT (-0.066094 51.55566),E01001765,14566.43,3374,25.4,2671.902600218232,105.01168043451452,70,19896210.220906075,0,4.462107803146254,7.5745584842024805,9.586474845143998,3.2733640101522705,7.8905451088064975,4.654055583717902
126,51.51653,-0.21158,34.93,1947.0,POINT (-0.21158 51.51653),E01002831,15593.83,5299,132.71,132.40947377337508,146.78645384680024,63,17117866.606823236,0,3.5533460588187404,7.5740450053721995,9.65463060218129,4.895673275626574,4.885903169351665,4.989002993969142
127,51.54593,-0.02075,29.97,2303.0,POINT (-0.02075 51.54593),E01001849,5547.71,6227,80.93,776.1666414107489,203.536219699224,60,18148550.22170522,0,3.4001968813285717,7.741967899820685,8.621140508979861,4.4058652241537235,6.654371568355365,5.315862545763785
128,51.60865,-0.02339,13.16,1938.0,POINT (-0.02339 51.60865),E01004455,3701.92,8328,88.7,3425.0628473329643,100.90826203996606,31,15197469.4465969,0,2.5771819258971713,7.569411792450712,8.216606882959372,4.49647076906475,8.138874268791058,4.614229030476437
129,51.51685,-0.139711,62.18,1930.0,POINT (-0.139711 51.51685),E01004765,7239.84,15472,247.15,235.2434532337159,144.00698047914128,130,19080278.74931081,1,4.130033404630607,7.5652752818989315,8.887354385688052,5.51403340203345,5.460606269591755,4.969882741609291
130,51.536524,-0.078317,31.61,1898.0,POINT (-0.078317 51.536524),E01001754,19710.81,7318,4.75,1354.2133012728916,161.5059900119844,88,19257631.313285418,0,3.4534735262275262,7.5485559791698735,9.888922495192764,1.749199854809259,7.210973537457894,5.084567060250421
131,51.594193,-0.069168,21.51,1860.0,POINT (-0.069168 51.594193),E01002077,15315.38,4915,381.07,918.111676046316,69.7131263549074,119,19036702.185177546,0,3.068517943279639,7.528331766707247,9.636612831234602,5.945603837892363,6.822317209150024,4.244343779498307
132,51.586764,-0.079109,24.31,1851.0,POINT (-0.079109 51.586764),E01002070,16312.54,10051,110.89,593.2901885739598,160.94276149708773,95,16634673.358922636,0,3.1908877883280318,7.523481312573497,9.699689416169322,4.717516245819629,6.385683318243065,5.081031624717987
133,51.54714,0.03438,27.67,1807.0,POINT (0.03438 51.54714),E01003567,20856.27,7033,450.46,1314.198098411351,123.0143611907584,47,18328459.389953412,0,3.3203487937988347,7.499423290592229,9.945409901444386,6.112486775355432,7.180983394463768,4.8122656528806935
134,51.52258,-0.26136,25.0,1800.0,POINT (-0.26136 51.52258),E01001238,9803.72,11044,97.35,1546.4716927956993,579.855192553945,18,17608615.77113263,0,3.2188758248682006,7.495541943884256,9.190517184468643,4.5885325448350684,7.343730193294873,6.362786695093446
135,51.575193,-0.012687,25.13,1791.0,POINT (-0.012687 51.575193),E01004420,13902.01,3684,261.54,1638.4602856499832,64.14330235440372,43,18942366.958836295,0,3.2240623515555007,7.490529402060711,9.539788712981133,5.570403451375261,7.401512055268403,4.161068194265009
136,51.529014,-0.103772,26.6,1786.0,POINT (-0.103772 51.529014),E01002727,13160.62,10165,118.75,427.2332899343337,103.48070515306536,129,18866647.85538668,0,3.2809112157876537,7.487733761436444,9.484984316231557,4.785406236291025,6.057322509899446,4.639378357317828
137,51.539963,-0.053768,17.99,1779.0,POINT (-0.053768 51.539963),E01001839,22685.87,4640,58.78,1422.337753146773,56.79164004716093,84,19879842.50795785,0,2.8898160479624417,7.483806687665835,10.02949754269615,4.090671156855792,7.2600586816427235,4.039360253889341
138,51.52401,-0.087761,25.35,1775.0,POINT (-0.087761 51.52401),E01002704,7350.04,12549,18.26,206.2689763764543,30.801725023982414,146,20489459.40353409,0,3.232778730037192,7.4815557019095165,8.902461034368944,2.9580304063699794,5.329185990210503,3.427514689979529
139,51.529535,-0.090033,31.37,1753.0,POINT (-0.090033 51.529535),E01033709,22186.79,6366,229.86,438.143605393626,142.99885828385155,102,19357562.067038555,0,3.445852022202587,7.469083884921234,10.00725234570576,5.441811466186766,6.082538494007354,4.962844630259907
140,51.510305,-0.038717,25.71,1750.0,POINT (-0.038717 51.510305),E01032768,19141.63,21107,64.69,243.6931640863358,279.88283013579115,67,15755417.150206188,0,3.246880021277798,7.4673710669175595,9.859620823345344,4.184946706904381,5.495896925730972,5.634360939877696
141,51.63254,-0.14272,25.76,1747.0,POINT (-0.14272 51.63254),E01000116,6814.85,27318,130.6,1033.8659000869893,42.66788222763116,42,18630034.219706584,0,3.248822901236153,7.465655310134056,8.826859333616943,4.879767018891217,6.94106432182579,3.7534960971999087
142,51.551766,-0.113597,25.0,1737.0,POINT (-0.113597 51.551766),E01033488,18310.14,6677,230.14,106.90054488487694,160.0528218414727,69,16352067.103270208,0,3.2188758248682006,7.459914766241105,9.815210283734356,5.443023587547295,4.671893818030999,5.075486266415872
143,51.53684,-0.14128,38.95,1733.0,POINT (-0.14128 51.53684),E01000948,7834.27,8522,147.29,290.36936982918775,60.87754890794624,60,18868368.961441264,0,3.6622787723167574,7.457609289715606,8.966262978783769,4.999169815986978,5.671155971829107,4.1089047135534305
144,51.517549,-0.14025,80.92,1730.0,POINT (-0.14025 51.517549),E01004765,7239.84,15472,199.09,282.2538032194264,183.16778997362076,121,19183944.566997744,1,4.393461012299545,7.455876687491824,8.887354385688052,5.298767265328402,5.642793203029772,5.210414683372125
145,51.517989,-0.133819,49.28,1725.0,POINT (-0.133819 51.517989),E01000850,7930.33,19686,92.65,292.4846932953653,144.84786706096568,141,18523309.82361969,1,3.8975183192252643,7.45298232946546,8.978449927886631,4.539564428890097,5.678396288265786,4.975698724215359
146,51.439918,-0.125521,24.07,1724.0,POINT (-0.125521 51.439918),E01003130,12644.46,16679,218.3,1944.7566996828664,77.40998509869509,68,18544052.75852994,0,3.1809662517949806,7.452402451223638,9.444974453565862,5.390440655423842,7.57289385512277,4.349115971216622
147,51.50247,-0.15723,47.91,1722.0,POINT (-0.15723 51.50247),E01004691,3657.21,23381,5.11,242.8321682608692,220.7573898634921,45,20794447.02398543,0,3.8693242508950307,7.451241684987676,8.20445584061881,1.809926773183504,5.492361610036972,5.3970761385713
148,51.52138,-0.03164,20.35,1720.0,POINT (-0.03164 51.52138),E01004270,8500.34,12534,103.12,438.1824530697445,45.68728219675152,70,18226687.236852616,0,3.013080911888604,7.450079569807499,9.04786144167843,4.645544080126364,6.082629784860074,3.8218794555751803
149,51.619301,-0.113256,23.53,1700.0,POINT (-0.113256 51.619301),E01001527,5233.86,18129,23.24,1406.1647208487368,178.7148150107519,51,17887601.12228763,0,3.158276202739271,7.438383530044307,8.562904334547408,3.1880041612011136,7.248617863904643,5.185764380308706
150,51.50375,-0.09638,26.83,1677.0,POINT (-0.09638 51.50375),E01003929,8777.5,12077,103.86,353.521913763384,120.39650194632576,130,20239086.191685524,0,3.2895206644375325,7.424761761823209,9.079946908042587,4.652626127144386,5.867940060822485,4.79081953287472
151,51.531278,-0.068542,39.5,5506.0,POINT (-0.068542 51.531278),E01001774,11083.94,8923,45.55,1012.4494246134448,176.10254031041742,85,19982923.93625416,0,3.676300671907076,8.613593685702552,9.31325249275999,3.840527003723076,6.920128415045278,5.17105201550216
152,51.426949,-0.332969,32.8,1677.0,POINT (-0.332969 51.426949),E01003886,7774.52,31939,32.61,4597.0512670651415,69.78752826515431,43,18863434.079655144,0,3.490428515390098,7.424761761823209,8.958606998807264,3.5148236417370144,8.433170072405767,4.245490733029061
153,51.530348,-0.121593,128.62,1672.0,POINT (-0.121593 51.530348),E01000938,17228.33,6387,116.74,114.82070708199744,69.88678774869634,95,19667319.215258375,0,4.856862320706717,7.421775793644647,9.754310400854724,4.768478803600115,4.743365684739491,4.246922577489038
154,51.542716,-0.025407,29.5,1668.0,POINT (-0.025407 51.542716),E01004224,4916.82,7452,220.36,1131.794358886278,39.99766961082205,57,18519858.73039854,0,3.3843902633457743,7.419380582918692,8.500417259054247,5.399790335478671,7.031555729186089,3.6888794541139363
155,51.547127,-0.051581,33.73,1660.0,POINT (-0.051581 51.547127),E01001731,15409.46,7474,104.37,2230.7633547406804,139.38247630808104,80,20195186.07308353,0,3.5183876490735586,7.414572881350589,9.642736885519767,4.657477965611436,7.710097613567479,4.937204016010373
156,51.528637,-0.198149,28.95,1641.0,POINT (-0.198149 51.528637),E01004678,23118.53,10961,204.24,757.8399415353601,111.2822662639159,79,17811622.0187003,0,3.3655702040190043,7.403061091090091,10.048389739450057,5.324180026073764,6.630472281567279,4.712049547615187
157,51.50091,-0.07183,29.92,1621.0,POINT (-0.07183 51.50091),E01032638,26485.15,29878,42.07,650.7893408069154,152.27472143431396,72,15871828.706588835,0,3.3985271531062766,7.390798521735676,10.18433947754575,3.7628266990660193,6.47818700952308,5.025655260852641
158,51.51862,-0.22461,27.81,1618.0,POINT (-0.22461 51.51862),E01002876,14158.65,14225,193.71,741.3506396840103,196.53904046910304,59,15328223.127366023,0,3.3253956682458736,7.388946097618437,9.55808102371961,5.27151127212753,6.608472848464035,5.280865972934281
159,51.44324,-0.04277,17.33,1615.0,POINT (-0.04277 51.44324),E01003229,7897.94,6878,161.46,3162.8973640502973,99.90062892360017,56,16148491.598407492,0,2.8524391037275145,7.387090235656757,8.974357244957774,5.090431817622808,8.059244607251014,4.604169685654508
160,51.547385,-0.052072,35.0,1604.0,POINT (-0.052072 51.547385),E01001760,13837.61,4504,70.01,2255.4298975135416,120.51035745024711,79,19338983.90155187,0,3.5553480614894135,7.38025578842646,9.535145526398123,4.262820712194002,7.721095921119674,4.7917327370393
161,51.576126,-0.014409,18.71,1603.0,POINT (-0.014409 51.576126),E01004365,20445.38,8358,386.34,1792.807581725663,65.1279846498322,49,17816890.457264137,0,2.9290581402859983,7.3796321526095525,9.925512219077472,5.9593028602995854,7.491539500338185,4.17638527255831
162,51.54731,-0.052,35.0,1600.0,POINT (-0.052 51.54731),E01001731,13837.61,7474,79.37,2247.6639723231315,121.041322525924,79,19160776.78148348,0,3.5553480614894135,7.3777589082278725,9.535145526398123,4.386640972224627,7.717644954023219,4.7961210694801
163,51.539773,-0.057871,37.5,1582.0,POINT (-0.057871 51.539773),E01033712,9507.09,6490,105.81,1406.0572385635735,119.66785604880953,93,19605945.967973102,0,3.624340932976365,7.366445148327599,9.159793115022962,4.671051555101604,7.24854674571329,4.784737954585425
164,51.483275,-0.185745,43.99,1580.0,POINT (-0.185745 51.483275),E01002897,10712.29,18277,43.86,814.4380066797719,83.30755400095437,76,18788738.30565043,0,3.7839623353606284,7.365180126021013,9.279146959446678,3.803546529092062,6.702500760503668,4.422568589986818
